scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.7,0.03,1,.06564023456790123245
scenario-01,1.7,0.13,3,.06568760493827160558
scenario-01,1.8,0.14,3,.06576128395061728437
scenario-01,1.7,0.02,1,.06578370370370370186
scenario-01,1.9,0.2,3,.06581051851851852030
scenario-01,2.0,0.08,3,.06592785185185185245
scenario-01,1.6,0.11,1,.06593112345679012075
scenario-01,1.8,0.12,3,.06595585185185185282
scenario-01,1.5,0.13,2,.06600086419753086314
scenario-01,1.5,0.14,1,.06600996296296296077
scenario-01,1.5,0.15,1,.06623719753086419523
scenario-01,1.8,0.08,2,.06624170370370370240
scenario-01,1.9,0.15,3,.06626434567901234628
scenario-01,1.7,0.09,2,.06629106172839506145
scenario-01,1.4,0.19,2,.06636650617283950355
scenario-01,1.6,0.12,1,.06636675308641975008
scenario-01,1.8,0.09,2,.06639249382716049265
scenario-01,1.9,0.12,3,.06644545679012345753
scenario-01,1.5,0.16,1,.06652965432098765197
scenario-01,1.5,0.14,2,.06654050617283950507
scenario-01,2.0,0.17,3,.06656871604938271695
scenario-01,1.5,0.17,1,.06661612345679012080
scenario-01,1.7,0.04,1,.06661813580246913414
scenario-01,1.6,0.13,1,.06667293827160493558
scenario-01,1.5,0.18,1,.06668823456790123174
scenario-01,1.5,0.19,1,.06669033333333333024
scenario-01,2.0,0.16,3,.06674204938271605012
scenario-01,1.5,0.2,1,.06675339506172839202
scenario-01,1.7,0.01,1,.06679876543209876402
scenario-01,1.6,0.14,1,.06688507407407407161
scenario-01,2.0,0.09,3,.06692711111111111188
scenario-01,2.0,0.18,3,.06693044444444444570
scenario-01,1.8,0.13,3,.06702288888888888970
scenario-01,1.8,0.06,2,.06708304938271604876
scenario-01,1.8,0.03,2,.06711181481481481444
scenario-01,2.0,0.19,3,.06725748148148148297
scenario-01,1.6,0.15,1,.06726637037037036765
scenario-01,1.8,0.05,2,.06736934567901234450
scenario-01,2.0,0.06,3,.06742358024691358066
scenario-01,1.6,0.12,2,.06742513580246913501
scenario-01,1.8,0.04,2,.06746211111111111024
